Exp,Rank
0.92848555342556738,0.29634129013924443
0.92841548915368854,0.2968456947996593
0.92762054149783379,0.2991759022449562
0.92743890711599908,0.2954745666382498
0.92743967061388299,0.29487070190395026
0.92740194947086985,0.2954745666382498
0.92696569156074016,0.2953324808184146
0.92695450411940172,0.2957161125319696
0.92684537196822625,0.29728616084114834
0.9264491615588345,0.29583688547882947
0.92591531489889056,0.295410628019324
0.92551183561339345,0.2965828360329642
0.92549728089010463,0.2959789712986647
0.92543787101499775,0.29525433361750525
0.9222700364044466,0.2860116510372267
0.92197514264715308,0.28780193236714996
0.92197499402917327,0.2883134413185567
0.92196745006189618,0.288952827507815
0.92152509567660823,0.2911551577152603
0.92113399190789991,0.28706308610400705
0.92113155787581047,0.28770247229326534
0.92107527778084142,0.28899545325376547
0.92104523281685746,0.2901747655583975
0.92101936756088187,0.29042341574310904
0.92004194598220901,0.2938192668371698
0.91962282650505345,0.29345694799659006
0.91928675149295336,0.29128303495311186
0.91928326522975945,0.29103438476840027
0.91902480975718981,0.2919863597612959
0.91898693689538702,0.2910628019323673
0.91898800561937877,0.2910628019323673
0.91896063713483878,0.29170218812162557
0.91893165221876771,0.2916098323387327
0.9187281232211354,0.28633134413185574
0.91872805359004306,0.2860116510372266
0.91871224251318395,0.28674339300937773
0.91854586519215686,0.2849531116794545
0.91819996110447943,0.28351804489911914
0.91792133878472781,0.28173486786018775
0.91791686032327036,0.28348962773515224
0.91741732294329437,0.28496732026143806
0.91685280680127001,0.28157146916737724
0.91471850931569576,0.2790494458653028
0.91463549834685209,0.27666950838306353
0.91358749393615213,0.2715117931230465
0.91341158057373428,0.2730107985223077
0.91310666655504324,0.2765558397271954
0.91261902999519262,0.27369281045751653
0.91257016424465476,0.27312446717817584
0.91253625145557382,0.27306052855925006
0.91253186541562947,0.27210144927536256
0.91183339427913535,0.27105001420858227
0.91086193999959952,0.26518186984938935
0.91080563928847147,0.2651463483944306
0.90759343988638053,0.2597897129866443
0.90759251664191332,0.2599815288434218
0.90543516986017925,0.25819835180449036
0.90542079604094505,0.2585180448991195
0.90514660059240626,0.25998863313441356
0.90473842530568549,0.2609121909633423
0.90443611197474272,0.26074879227053166
0.90420923351366445,0.25929241261722097
0.90327133575760332,0.2587098607558967
0.90313651470423117,0.2589940323955671
0.90255861988871611,0.2518115942028988
0.90246500874518465,0.252188121625462
0.90221352500296947,0.2536587098607561
0.90196142960416659,0.2540352372833193
0.90138137569238197,0.25345978971298666
0.90101047678008872,0.25532111395282764
0.90059147073852885,0.2554703040636545
0.90047772605776422,0.2546462063086105
0.90047338049764414,0.2538505257175336
0.90036173234662797,0.2543336175049732
0.90032336098872578,0.2535450412048879
0.90031303116300077,0.25258596192100047
0.90022058983170317,0.25421284455811327
0.89995126337451159,0.25267831770389326
0.89988993174863308,0.2510798522307476
0.89885679040113264,0.24999289570900846
0.89880983747758092,0.24934640522875834
0.89878612117967271,0.2507175333901679
0.89875684920616161,0.24978687127024743
0.89809731933363779,0.252863029269679
0.8977761528869197,0.2552571753339018
0.89775343977391919,0.2548735436203468
0.89768919190759644,0.25538505257175353
0.89764781306371944,0.25379369138959945
0.89687044551086026,0.25846831486217686
0.8968064559810317,0.2577365728900257
0.89550875282030473,0.2540423415743111
0.89530727787855025,0.25152031827223664
0.89515418118721868,0.2494529695936347
0.8949771359651626,0.25157004830917895
0.8929350442649665,0.25251491901108286
0.89292583089110833,0.25235862460926417
0.89245225806412409,0.25149900539926134
0.89235454976283735,0.25156294401818713
0.89190285815889492,0.2488135834043764
0.89167729787503602,0.2504973003694233
0.89138935100301242,0.2480036942313159
0.89115666700906693,0.2442313157146919
0.89114734219686398,0.24378374538221104
0.89112912935869104,0.2434640522875819
0.89068514392890241,0.23913043478260881
0.89032283007345847,0.24085677749360632
0.8899805515094924,0.2402315998863315
0.88996316975296419,0.2408709860755898
0.88951405891818935,0.24195794259732892
0.88927619639172062,0.24148195510088105
0.88916281665684738,0.23974850809889187
0.88884813343155256,0.2403168513782326
0.88824492839181035,0.24104148905939202
0.88824161470257446,0.24052998010798535
0.88812378135948999,0.24194373401534544
0.88771847945903126,0.24362745098039232
0.88733533135884324,0.24008951406649634
0.88706443676842861,0.23876811594202918
0.88639365400197845,0.23987638533674363
0.88632857813674981,0.23831344131855667
0.88621493299176979,0.24055129298096076
0.88616034195250837,0.2391375390736007
0.8855822878020887,0.23800085251491923
0.88449928066808825,0.23707729468599056
0.88336908532258751,0.2358198351804493
0.88301081466301723,0.23195510088093238
0.88239762649040188,0.23146490480250098
0.88237188498375096,0.23146490480250098
0.88232483623291891,0.2313725490196081
0.88231962142033593,0.23037794828076186
0.88230216634785119,0.23005825518613268
0.88213474453546259,0.23155726058539383
0.88202031720142071,0.2315856777493609
0.88151226959853379,0.23142938334754218
0.88144401262875471,0.23081841432225086
0.88102667947290303,0.22628587666950856
0.88042092286178941,0.22377806194941763
0.88040162799748611,0.22377806194941763
0.88011965570902517,0.2261082693947146
0.87987664780539177,0.22620062517760745
0.87973554594584402,0.2291418016481957
0.87906163793123793,0.2303921568627453
0.87850178386254474,0.22864450127877262
0.87848791711767016,0.2278132992327368
0.87758470539059574,0.22891446433645946
0.87756770769441794,0.22961778914464362
0.87753885396120035,0.22951832907075898
0.87713785251773657,0.227486501847116
0.87626433613026111,0.22665529980108015
0.87604627516153821,0.2311452117078718
0.87584981862972078,0.2299090650753057
0.87579327321309364,0.22831059960215988
0.87562402158159014,0.22845978971298683
0.87555977279453578,0.22836743393009398
0.87554683999345984,0.22868712702472313
0.87553811117642588,0.22891446433645943
0.87539649417011267,0.22724495595339606
0.87539233868296107,0.2267334470019894
0.87503282351959488,0.22702472293265158
0.87482495631424673,0.22661977834612132
0.87441059619939154,0.22988064791133875
0.87427481411594521,0.22978118783745408
0.87369565209416422,0.22648479681727782
0.873222909195987,0.22753623188405817
0.87306069563347999,0.22750071042909936
0.87305818466195195,0.22769252628587683
0.87300078068920717,0.22718101733447021
0.87249539530242604,0.22764279624893452
0.872417909142988,0.2268115942028987
0.87241014323055888,0.2283034953111681
0.87236116301511113,0.22968172776356935
0.87171146450501247,0.22994458653026442
0.87123033561278762,0.22949701619778357
0.87120832517060076,0.22767831770389327
0.87118203782007964,0.22831059960215982
0.87101481500754252,0.22950412048877533
0.87052430629742727,0.2315643648763855
0.87052066012245255,0.2315643648763855
0.87051439167677924,0.23108837737993765
0.8704188091577052,0.2326939471440752
0.87039891214373211,0.2343563512361468
0.87007473132646485,0.2318627450980394
0.87007060503946909,0.23218243819266854
0.86978897395880961,0.22821824381926697
0.86978124024640247,0.22841005967604452
0.86974262042017925,0.22837453822108575
0.86965981484168065,0.22872975277067362
0.86921263844449181,0.22635691957942605
0.86881946089053086,0.22642085819835187
0.86879995106671881,0.22689684569479973
0.86870893397108628,0.22773515203182734
0.86624635141584738,0.2216467746518898
0.86595077344907634,0.21879084967320275
0.86576398728788906,0.21849957374254064
0.8657647777559998,0.21853509519749945
0.86575410552952947,0.2188547882921286
0.86555826675396363,0.21766837169650483
0.8654899127947453,0.2180591077010516
0.86529875108280663,0.21626882637112835
0.8652928708535097,0.21658851946575752
0.8652016451590373,0.2177323103154307
0.86498487889964037,0.2172421142369993
0.86482074223104655,0.2182438192668373
0.8638566451291344,0.2166169366297245
0.86244846797881458,0.218897414038079
0.86199960142834076,0.22058113100312593
0.86196483328844553,0.2184143222506394
0.86195069133898439,0.21841432225063945
0.86114065972789011,0.21960073884626322
0.86111310689405263,0.22004830917874407
0.86109787029645368,0.21876953680022745
0.86096777172809225,0.21905370843989783
0.860644241011991,0.21646774651889752
0.85958220645263406,0.2181301506109691
0.85950646140873899,0.2179028132992328
0.85936499740087668,0.21639670360897995
0.85902540258225191,0.21627593066211998
0.85891464933904027,0.2160770105143508
0.85874629090210153,0.21584967320261447
0.85871420672586596,0.21648905939187277
0.85858363304249574,0.21562233589087826
0.8579292924018812,0.2131500426257461
0.8578176855225581,0.21327791986359776
0.85757712094128502,0.21130292696788874
0.85745159974574225,0.21427252060244395
0.85744731826276555,0.2132495026996306
0.85743996929147859,0.2135691957942598
0.85744046529052087,0.21408070474566643
0.8571747993556037,0.2148266552998012
0.85699187007051392,0.21491901108269412
0.85682388863042358,0.21435066780335338
0.8565866585872518,0.21243961352657018
0.85643546209811561,0.213270815572606
0.8559050665717497,0.21476982097186714
0.85517040039954106,0.2123898834896278
0.85517022100216777,0.2123898834896278
0.85463681559112592,0.2130789997158285
0.85408741536665789,0.2137183859050868
0.85377518091897064,0.21248223927252077
0.85344789616946515,0.21603438476840037
0.8533527875191631,0.21781756180733186
0.8529192631152247,0.21890451832907096
0.85210342922098137,0.21782466609832354
0.85195757707167707,0.21756891162262026
0.85120807325233538,0.21989201477692544
0.85118930284616301,0.22059533958510955
0.85085851988875227,0.21957942597328797
0.85061658479886326,0.21849246945154888
0.85030816168868029,0.22107843137254915
0.85030228546988695,0.22104290991759037
0.85026949335577051,0.22005541346973592
0.8501256310865517,0.21954390451832925
0.85010582998991824,0.2183930093776643
0.85010302669486693,0.21890451832907096
0.84892230000645286,0.2177891446433648
0.84853515863730322,0.21631855640807063
0.84840245631705435,0.2164109121909635
0.84839972205704617,0.21609121909633436
0.84837960947622604,0.21724211423699932
0.84785759065836597,0.21552998010798535
0.84782612377974198,0.21622620062517772
0.84767873849315056,0.21587098607558983
0.84677357908618478,0.2126456379653312
0.84677366451679914,0.21296533105996038
0.84676673519776025,0.21268115942029
0.84654757144602977,0.21402387041773246
0.8462426571532804,0.2143435635123616
0.84609457774740959,0.21248934356351248
0.84566748138016101,0.2099957374254051
0.84562139778619771,0.21035095197499304
0.84560359549862918,0.20983944302358642
0.84532363724947646,0.20958368854788312
0.84519269543287256,0.21051435066780355
0.84507371561433231,0.20968314862176773
0.84457580285472056,0.20993179880647928
0.84446014644807144,0.20848962773515223
0.84433974417450464,0.21027280477408372
0.84344487092370146,0.20529269678886067
0.84328883654426423,0.20576868428530853
0.84327044243089111,0.2051292980960502
0.84238516978670952,0.2040778630292699
0.84219409566236725,0.20532111395282768
0.84214958312020405,0.20666382495027014
0.84213299602838521,0.20669934640522894
0.84173524234320685,0.20564080704745683
0.84170335402877572,0.20480960500142106
0.84169890355206722,0.20480960500142106
0.84156767378837738,0.20369423131571487
0.84092085195663913,0.20461778914464357
0.8401257901110053,0.20424836601307209
0.83997250506423682,0.20552713839158868
0.83834681433384106,0.20336743393009396
0.83799035218233742,0.20192526285876686
0.83782344437108691,0.20062517760727497
0.83528014410265838,0.20049730036942331
0.83524601148187272,0.20100880932082993
0.83437765257730656,0.20221653878942902
0.83434069018309098,0.2004333617504975
0.83369769961970419,0.19757743677181036
0.83241980306722618,0.19715828360329657
0.83239529536518209,0.20009946007388482
0.8306728862495989,0.1974353509519752
0.83057498630533011,0.19688832054560973
0.83056018053202363,0.19720801364023888
0.8304955939761155,0.19766268826371147
0.83049452672616775,0.19766268826371147
0.82988544426742894,0.1988206876953682
0.82976912173153672,0.19933219664677485
0.829734397550138,0.19824524012503578
0.82971133868334235,0.19865728900255775
0.82948966076605612,0.1973856209150329
0.82946035082389236,0.19821682296106874
0.82894837615173433,0.19786871270247253
0.82878699100783215,0.19773373117362908
0.82865286592978482,0.19639102017618668
0.8286302542251146,0.19555981813015083
0.8285288577926353,0.19539641943734037
0.8280729963372756,0.19382637112816162
0.82801148114740997,0.19511224779767003
0.82799589716003763,0.1941886899687413
0.82797828003952123,0.19494884910485955
0.82797168431410884,0.19494884910485955
0.8275250253878369,0.19197215117931246
0.82720438882050218,0.19331486217675495
0.8271984097417493,0.19363455527138407
0.82502054763663191,0.19343563512361484
0.82480419662651261,0.19278204035237298
0.82452614744625086,0.19302358624609284
0.82451951154010805,0.1939826655299803
0.82423215732619326,0.19099175902244975
0.82414917687362332,0.19137539073600474
0.82404955708983307,0.1917306052855927
0.82271664752594487,0.19038078999715846
0.82269369638013623,0.19076442171071342
0.82227124306336397,0.19057260585393598
0.82215957938301276,0.190984654731458
0.8221241650336133,0.18907360045467483
0.82111248512034896,0.19037368570616675
0.82068297876960672,0.19038078999715846
0.82063099754204338,0.19210002841716411
0.82014892266373274,0.18897414038079022
0.82011177674158076,0.18801506109690275
0.8200480417941316,0.1864236999147487
0.81886370777230799,0.1842995169082127
0.8186939233756203,0.18490338164251222
0.81761926576168631,0.18573458368854803
0.81757421722925494,0.1858908780903667
0.81740377565584355,0.18653026427962505
0.8172681148757861,0.1847755044046606
0.81726948256452803,0.18513071895424854
0.8169757282225234,0.18643790849673217
0.81677824130614129,0.18449133276499022
0.81677931148519667,0.18449133276499022
0.81677941084382388,0.18449133276499022
0.81599114869274825,0.18515203182722378
0.81595816730470561,0.18630292696788875
0.81525917760085131,0.18483233873259464
0.81451507321211247,0.18547882921284467
0.81447671324041748,0.18567064506962216
0.81419872923888703,0.18499573742540512
0.81404091928125788,0.18356067064506973
0.81332420638115133,0.18263000852514932
0.81299036426413762,0.1841645353793693
0.81237567532231314,0.18388036373969893
0.81237693107332176,0.1830491616936631
0.81231044810655706,0.18368854788292144
0.81216557182043148,0.18228900255754488
0.81158379655104962,0.1847755044046606
0.81157880692632944,0.18541489059391894
0.81101531140469496,0.1835961921000286
0.81099223052682523,0.18331202046035827
0.81095421679182478,0.18366723500994622
0.81090669734467657,0.18490338164251227
0.81082337549251915,0.18320545609548186
0.81081505597512227,0.18390167661267426
0.81080129903047549,0.18265842568911642
0.81028100105464385,0.183141517476556
0.80949565093711551,0.18129440181869866
0.80909777760943313,0.18334043762432528
0.80889763143792204,0.18433503836317158
0.80882857267057628,0.18226058539357792
0.80882610716206493,0.1825447570332483
0.80882595801345825,0.18305626598465496
0.80864098179099686,0.18309178743961374
0.80863307739321411,0.1834114805342429
0.80847314571612294,0.18136544472861624
0.80822731125169867,0.18056976413753917
0.80800280692831483,0.1819053708439899
0.80708046095236941,0.18668655868144376
0.80672561306036605,0.18517334470019908
0.80618331847182534,0.18463341858482532
0.8061132048220595,0.18399403239556705
0.80597194239304237,0.1842782040352374
0.80566778596820288,0.18209008240977564
0.80565786180561338,0.18285734583688562
0.80498975155520669,0.18259448707019055
0.80498975349961011,0.18259448707019055
0.80491233240575288,0.1831059960215972
0.80467666520469916,0.18285734583688562
0.80449700010682013,0.18304916169366311
0.80449429013480223,0.18304916169366311
0.80325133614098254,0.18321256038647357
0.80258550501850467,0.1804134697357205
0.8019950272492854,0.18074026712134145
0.8011467909540898,0.17549730036942318
0.80106596040689781,0.17421852799090656
0.80106289352866389,0.17306763285024163
0.8010240355037177,0.17404802500710437
0.80062123239865091,0.17458795112247807
0.80060393464471891,0.1732736572890026
0.80059026855289783,0.17362887183859055
0.80030685871704832,0.17589514066496167
0.80031009972516787,0.17538363171355506
0.80031186569011981,0.17589514066496167
0.79890934491577692,0.17733731173628878
0.79869062558568171,0.17647058823529418
0.79858379275407043,0.17720233020744536
0.79827782759675492,0.17676186416595632
0.79713559819519508,0.17775646490480262
0.79627835238924172,0.17987354362034677
0.79610040116290159,0.18013640238704184
0.79599154266116934,0.18036373969877814
0.79543692849849623,0.17918442739414614
0.79526548053220514,0.17953964194373412
0.79505550975216732,0.1785166240409208
0.79411416886654163,0.17652742256322823
0.79271340100627297,0.17664819551008817
0.79262207015070185,0.1759093492469452
0.79261785258556383,0.17558965615231603
0.79255582097050892,0.17642085819835188
0.79238762348416203,0.1744174481386758
0.79218373490163663,0.17598039215686279
0.79193369558146054,0.17480818414322252
0.79192165079796528,0.17356493321966468
0.7919252267005441,0.17360045467462348
0.79192533846665758,0.17360045467462348
0.79170226510267605,0.17269820971867011
0.79051123492479636,0.17549730036942318
0.78954843604787661,0.17358624609263998
0.78944997827790508,0.172378516624041
0.78901260835721898,0.1721867007672635
0.78899373568105791,0.17307473714123336
0.78849026152558099,0.1718030690537085
0.78829791648106706,0.17104290991759027
0.78822164711077825,0.17021170787155449
0.7871834182104368,0.17053850525717537
0.78701539993994296,0.17073032111395292
0.78698352199615984,0.16997016197783468
0.78697248865723146,0.1697428246660984
0.78665605651306048,0.16770389315146358
0.78657469652921941,0.16715686274509814
0.78656203598640839,0.16623330491616947
0.78645540387587287,0.16457090082409784
0.78645894243631409,0.16457090082409784
0.78645745198647621,0.16575731741972163
0.78606959400787146,0.16653168513782332
0.78592846781082826,0.1687695368002274
0.78550442676023302,0.1674055129298097
0.7854892292643878,0.16657431088377392
0.78529590782543079,0.16427252060244393
0.78430779353889535,0.16501847115657867
0.78410189658934637,0.16332054560954823
0.78393003492275382,0.1624325092355784
0.78289835921082862,0.16261722080136412
0.78282351636844738,0.1596760443307759
0.7827875627530767,0.16091219096334197
0.78278841016272793,0.16091219096334197
0.78276171389480176,0.16187127024722944
0.78223018528821098,0.16216254617789155
0.78223515921602504,0.16184285308326238
0.78195475101769152,0.1609548167092925
0.7819347443468968,0.15973998294970174
0.78193067787844484,0.15973998294970174
0.78139627830884884,0.16378942881500438
0.78137294081779307,0.16270247229326523
0.78134625814486869,0.16481244671781767
0.78129169117261521,0.1651676612674056
0.7807284575509813,0.16284455811310042
0.78072777993693432,0.1631642512077296
0.78072530519324423,0.16288007956805922
0.78069346487027702,0.16401676612674068
0.77906656106141203,0.165274225632282
0.77868738909444568,0.16437198067632858
0.77861894333664261,0.16194231315714705
0.77857582512815948,0.1622264847968174
0.77846931440063971,0.16043620346689413
0.77764209785806615,0.16155868144359203
0.77736265580359831,0.1602870133560672
0.77688224324145194,0.16127450980392172
0.7768724341959603,0.16123898834896294
0.77687285238399395,0.16123898834896294
0.77684379841141071,0.16251776072747953
0.77676705238522592,0.1621412333049163
0.77643715603984265,0.16121767547598764
0.77559139119657372,0.1606138107416881
0.77455779861210339,0.15907928388746817
0.77447819059279777,0.15744529695936357
0.77445051848026325,0.15684143222506403
0.77230803111179003,0.15499431656720672
0.77220284479116175,0.15660699062233602
0.77211562293250369,0.15769394714407517
0.77171538680953167,0.15664251207729482
0.77168988694223895,0.15635834043762445
0.77166233417857055,0.15792128445581144
0.77104699389799014,0.15848962773515218
0.76993735436828992,0.15977550440466054
0.76981138467037258,0.15792838874680323
0.76956901024866986,0.15824808184143238
0.76951657020207231,0.15856777493606153
0.76938751463801769,0.15858198351804503
0.76898530915460961,0.15794259732878674
0.76898533211901965,0.15794259732878674
0.768656420163639,0.1576229042341576
0.76842919960848943,0.1583333333333335
0.76842863326036259,0.1583333333333335
0.76828064354350589,0.1583333333333335
0.7681651476465956,0.15884484228474013
0.76814254052054887,0.15848962773515218
0.76807273693103251,0.15829781187837472
0.76782486208181211,0.15699062233589103
0.76779315819922156,0.15782182438192682
0.76778603111448973,0.15731031543052018
0.76778069047190112,0.15731031543052018
0.76729031803926329,0.15523586246092658
0.76715175203338071,0.15586104006820134
0.76686141847932288,0.15726768968456964
0.76683000807819257,0.15574026712134142
0.7667381649515832,0.15566922421142382
0.76671855462036109,0.15586104006820134
0.76672513821318322,0.15650042625745963
0.76626997993496382,0.15566211992043205
0.766275581781656,0.15493037794828088
0.76621036505211648,0.15566211992043205
0.76616681775259021,0.15681301506109704
0.76610660419114018,0.15415601023017916
0.76440989579074847,0.14929667519181594
0.76429665868606722,0.14860755896561534
0.76427656254021892,0.1482878658709862
0.76414523540774137,0.14885620915032688
0.76365388287342229,0.15201761864165966
0.7636551789374233,0.15173344700198932
0.76365433051290887,0.15205314009661847
0.76359688128166558,0.1526214833759592
0.76333552550470096,0.14952401250355224
0.76330570247347773,0.1509022449559535
0.76316640003000591,0.14976555839727204
0.76316430140657521,0.14976555839727204
0.76247847353001741,0.14778346121057132
0.76246999731318321,0.14730747371412345
0.76195879738455929,0.14705171923842011
0.76115849159004934,0.14461494742824677
0.76076007656861699,0.1465899403239558
0.76071889675263826,0.1465899403239558
0.76034735139874698,0.14674623472577447
0.75977172073491517,0.14685990338164262
0.75977165393539736,0.14629156010230188
0.75966769370138898,0.14494884910485942
0.75962414791786814,0.1460642227905656
0.7586046649215975,0.14717249218528
0.75853722269305701,0.14685279909065085
0.75852922954889845,0.14692384200056843
0.75844672033578386,0.1482665529980109
0.75844747121798894,0.1482665529980109
0.75844360020106716,0.1482665529980109
0.75843059874055108,0.14794685990338174
0.75841547257345021,0.14794685990338174
0.75809453822243988,0.14530406365444737
0.7580559962721084,0.14590792838874692
0.75725696180727675,0.14589371980676336
0.75669335818237793,0.14528985507246386
0.75663213123890649,0.1437198067632851
0.75661873026192805,0.14308042057402678
0.75661977812886461,0.14359192952543343
0.75656580360342984,0.14286018755328225
0.75656445264644856,0.14286018755328225
0.75556926076305198,0.1433788007956807
0.75552082364423634,0.14322250639386197
0.75546063287873855,0.1429028132992328
0.75537777308434373,0.1429383347541916
0.75154812728305642,0.1417732310315431
0.75087507156427147,0.14109832338732597
0.75080120236911574,0.14042341574310888
0.75073587589126189,0.14189400397840302
